"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-23 10:14:54",1763892894760,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 13: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894760,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 13 from page 16...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894759,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 12: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894759,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 12 from page 15...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894759,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 11: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894759,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 11 from page 15...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894758,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 10: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894758,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 10 from page 14...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894758,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 9: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894757,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 9 from page 13...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894757,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 8: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894756,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 8 from page 13...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894756,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 7: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894756,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 7 from page 12...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894752,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 6: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894752,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 6 from page 10...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894752,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 5: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894752,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 5 from page 9...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894751,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 4: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894751,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 4 from page 8...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894751,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 3: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894751,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 3 from page 7...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894750,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 2: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894750,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 2 from page 6...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894750,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render figure 1: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894749,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing figure 1 from page 2...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894749,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[Analyze API] Captured 0/8 table screenshots","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894748,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render table 8: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894748,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing table 8 from page 11...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894748,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render table 7: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894748,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","info","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Capturing table 7 from page 11...","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
"2025-11-23 10:14:54",1763892894747,"thermo-app.vercel.app/api/extraction/extract-LDl_YFsxse/analyze","POST","",-1,"fr2t5-1763892831539-5d5dd6dc8084","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","","","lambda","/api/extraction/[sessionId]/analyze","thermo-app.vercel.app","thermo-app.vercel.app","dpl_FgdjQxfyBGKrXVZAis3u5q33sJYP",-1,"iad1",-1,-1,"[PDF Screenshot] Failed to render table 6: PNG rendering disabled for serverless compatibility (text extraction still works)","prj_pHSiEsC2LyGWcblkxotWsaEM6eKX","","","01KAR399P4SJTK67CHWSPVT7HZ","",-1
